__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2025-11-11,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,73.8
HiringLabSectoralPosting,2025-11-11,US,United States,techinfo,IT Systems & Solutions,NEW,78.6
HiringLabSectoralPosting,2025-11-11,US,United States,techsoftware,Software Development,NEW,87.98
HiringLabSectoralPosting,2025-11-12,US,United States,math,Data & Analytics,NEW,76.48
HiringLabSectoralPosting,2025-11-12,US,United States,project,Project Management,NEW,113.23
HiringLabSectoralPosting,2025-11-12,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,75.68
HiringLabSectoralPosting,2025-11-12,US,United States,techinfo,IT Systems & Solutions,NEW,81.27
HiringLabSectoralPosting,2025-11-12,US,United States,techsoftware,Software Development,NEW,89.78
HiringLabSectoralPosting,2025-11-13,US,United States,math,Data & Analytics,NEW,76.49
HiringLabSectoralPosting,2025-11-13,US,United States,project,Project Management,NEW,114.66
HiringLabSectoralPosting,2025-11-13,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,77.07
HiringLabSectoralPosting,2025-11-13,US,United States,techinfo,IT Systems & Solutions,NEW,83.47
HiringLabSectoralPosting,2025-11-13,US,United States,techsoftware,Software Development,NEW,91.4
HiringLabSectoralPosting,2025-11-14,US,United States,math,Data & Analytics,NEW,77.02
HiringLabSectoralPosting,2025-11-14,US,United States,project,Project Management,NEW,115.99
HiringLabSectoralPosting,2025-11-14,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,77.66
HiringLabSectoralPosting,2025-11-14,US,United States,techinfo,IT Systems & Solutions,NEW,85.32
HiringLabSectoralPosting,2025-11-14,US,United States,techsoftware,Software Development,NEW,92.57
HiringLabSectoralPosting,2025-11-15,US,United States,math,Data & Analytics,NEW,76.72
HiringLabSectoralPosting,2025-11-15,US,United States,project,Project Management,NEW,116.24
HiringLabSectoralPosting,2025-11-15,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,77.3
HiringLabSectoralPosting,2025-11-15,US,United States,techinfo,IT Systems & Solutions,NEW,85.85
HiringLabSectoralPosting,2025-11-15,US,United States,techsoftware,Software Development,NEW,92.52
HiringLabSectoralPosting,2025-11-16,US,United States,math,Data & Analytics,NEW,76.01
HiringLabSectoralPosting,2025-11-16,US,United States,project,Project Management,NEW,115.95
HiringLabSectoralPosting,2025-11-16,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,76.61
HiringLabSectoralPosting,2025-11-16,US,United States,techinfo,IT Systems & Solutions,NEW,85.7
HiringLabSectoralPosting,2025-11-16,US,United States,techsoftware,Software Development,NEW,91.54
HiringLabSectoralPosting,2025-11-17,US,United States,math,Data & Analytics,NEW,75.24
HiringLabSectoralPosting,2025-11-17,US,United States,project,Project Management,NEW,115.19
HiringLabSectoralPosting,2025-11-17,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,75.69
HiringLabSectoralPosting,2025-11-17,US,United States,techinfo,IT Systems & Solutions,NEW,85.14
HiringLabSectoralPosting,2025-11-17,US,United States,techsoftware,Software Development,NEW,89.15
HiringLabSectoralPosting,2025-11-18,US,United States,math,Data & Analytics,NEW,74.34
HiringLabSectoralPosting,2025-11-18,US,United States,project,Project Management,NEW,115.49
HiringLabSectoralPosting,2025-11-18,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,74.88
HiringLabSectoralPosting,2025-11-18,US,United States,techinfo,IT Systems & Solutions,NEW,84.47
HiringLabSectoralPosting,2025-11-18,US,United States,techsoftware,Software Development,NEW,87.04
HiringLabSectoralPosting,2025-11-19,US,United States,math,Data & Analytics,NEW,73.71
HiringLabSectoralPosting,2025-11-19,US,United States,project,Project Management,NEW,115.72
HiringLabSectoralPosting,2025-11-19,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,73.75
HiringLabSectoralPosting,2025-11-19,US,United States,techinfo,IT Systems & Solutions,NEW,82.96
HiringLabSectoralPosting,2025-11-19,US,United States,techsoftware,Software Development,NEW,85.55
HiringLabSectoralPosting,2025-11-20,US,United States,math,Data & Analytics,NEW,73.82
HiringLabSectoralPosting,2025-11-20,US,United States,project,Project Management,NEW,116.76
HiringLabSectoralPosting,2025-11-20,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,73.19
HiringLabSectoralPosting,2025-11-20,US,United States,techinfo,IT Systems & Solutions,NEW,82
HiringLabSectoralPosting,2025-11-20,US,United States,techsoftware,Software Development,NEW,83.98
HiringLabSectoralPosting,2025-11-21,US,United States,math,Data & Analytics,NEW,73.72
HiringLabSectoralPosting,2025-11-21,US,United States,project,Project Management,NEW,117.83
HiringLabSectoralPosting,2025-11-21,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,72.92
HiringLabSectoralPosting,2025-11-21,US,United States,techinfo,IT Systems & Solutions,NEW,81.16
HiringLabSectoralPosting,2025-11-21,US,United States,techsoftware,Software Development,NEW,82.95
HiringLabSectoralPosting,2025-11-22,US,United States,math,Data & Analytics,NEW,73.46
HiringLabSectoralPosting,2025-11-22,US,United States,project,Project Management,NEW,118.66
HiringLabSectoralPosting,2025-11-22,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,72.74
HiringLabSectoralPosting,2025-11-22,US,United States,techinfo,IT Systems & Solutions,NEW,80.31
HiringLabSectoralPosting,2025-11-22,US,United States,techsoftware,Software Development,NEW,82.36
HiringLabSectoralPosting,2025-11-23,US,United States,math,Data & Analytics,NEW,73.57
HiringLabSectoralPosting,2025-11-23,US,United States,project,Project Management,NEW,119.43
HiringLabSectoralPosting,2025-11-23,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,72.63
HiringLabSectoralPosting,2025-11-23,US,United States,techinfo,IT Systems & Solutions,NEW,80.27
HiringLabSectoralPosting,2025-11-23,US,United States,techsoftware,Software Development,NEW,81.77
HiringLabSectoralPosting,2025-11-24,US,United States,math,Data & Analytics,NEW,74.35
HiringLabSectoralPosting,2025-11-24,US,United States,project,Project Management,NEW,121.88
HiringLabSectoralPosting,2025-11-24,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,73.4
HiringLabSectoralPosting,2025-11-24,US,United States,techinfo,IT Systems & Solutions,NEW,80.67
HiringLabSectoralPosting,2025-11-24,US,United States,techsoftware,Software Development,NEW,83.36
HiringLabSectoralPosting,2025-11-25,US,United States,math,Data & Analytics,NEW,75.54
HiringLabSectoralPosting,2025-11-25,US,United States,project,Project Management,NEW,122.52
HiringLabSectoralPosting,2025-11-25,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,74.59
HiringLabSectoralPosting,2025-11-25,US,United States,techinfo,IT Systems & Solutions,NEW,81.4
HiringLabSectoralPosting,2025-11-25,US,United States,techsoftware,Software Development,NEW,84.27
HiringLabSectoralPosting,2025-11-26,US,United States,math,Data & Analytics,NEW,78.05
HiringLabSectoralPosting,2025-11-26,US,United States,project,Project Management,NEW,124.29
HiringLabSectoralPosting,2025-11-26,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,76.03
HiringLabSectoralPosting,2025-11-26,US,United States,techinfo,IT Systems & Solutions,NEW,83.56
HiringLabSectoralPosting,2025-11-26,US,United States,techsoftware,Software Development,NEW,85.83
HiringLabSectoralPosting,2025-11-27,US,United States,math,Data & Analytics,NEW,79.48
HiringLabSectoralPosting,2025-11-27,US,United States,project,Project Management,NEW,122.62
HiringLabSectoralPosting,2025-11-27,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,79.11
HiringLabSectoralPosting,2025-11-27,US,United States,techinfo,IT Systems & Solutions,NEW,84.92
HiringLabSectoralPosting,2025-11-27,US,United States,techsoftware,Software Development,NEW,87.53
HiringLabSectoralPosting,2025-11-28,US,United States,math,Data & Analytics,NEW,80.59
HiringLabSectoralPosting,2025-11-28,US,United States,project,Project Management,NEW,121.51
HiringLabSectoralPosting,2025-11-28,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,81.39
HiringLabSectoralPosting,2025-11-28,US,United States,techinfo,IT Systems & Solutions,NEW,86.29
HiringLabSectoralPosting,2025-11-28,US,United States,techsoftware,Software Development,NEW,88.28
HiringLabSectoralPosting,2025-11-29,US,United States,math,Data & Analytics,NEW,81.4
HiringLabSectoralPosting,2025-11-29,US,United States,project,Project Management,NEW,121.72
HiringLabSectoralPosting,2025-11-29,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,83.08
HiringLabSectoralPosting,2025-11-29,US,United States,techinfo,IT Systems & Solutions,NEW,88.2
HiringLabSectoralPosting,2025-11-29,US,United States,techsoftware,Software Development,NEW,88.26
HiringLabSectoralPosting,2025-11-30,US,United States,math,Data & Analytics,NEW,81.97
HiringLabSectoralPosting,2025-11-30,US,United States,project,Project Management,NEW,121.37
HiringLabSectoralPosting,2025-11-30,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,84.55
HiringLabSectoralPosting,2025-11-30,US,United States,techinfo,IT Systems & Solutions,NEW,88.39
HiringLabSectoralPosting,2025-11-30,US,United States,techsoftware,Software Development,NEW,88.78
HiringLabSectoralPosting,2025-12-01,US,United States,math,Data & Analytics,NEW,81.8
HiringLabSectoralPosting,2025-12-01,US,United States,project,Project Management,NEW,118.34
HiringLabSectoralPosting,2025-12-01,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,85.46
HiringLabSectoralPosting,2025-12-01,US,United States,techinfo,IT Systems & Solutions,NEW,88.86
HiringLabSectoralPosting,2025-12-01,US,United States,techsoftware,Software Development,NEW,88.44
HiringLabSectoralPosting,2025-12-02,US,United States,math,Data & Analytics,NEW,81.34
HiringLabSectoralPosting,2025-12-02,US,United States,project,Project Management,NEW,116.92
HiringLabSectoralPosting,2025-12-02,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,85.92
HiringLabSectoralPosting,2025-12-02,US,United States,techinfo,IT Systems & Solutions,NEW,89.03
HiringLabSectoralPosting,2025-12-02,US,United States,techsoftware,Software Development,NEW,88.36
HiringLabSectoralPosting,2025-12-03,US,United States,math,Data & Analytics,NEW,79.03
HiringLabSectoralPosting,2025-12-03,US,United States,project,Project Management,NEW,112.71
HiringLabSectoralPosting,2025-12-03,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,85.57
HiringLabSectoralPosting,2025-12-03,US,United States,techinfo,IT Systems & Solutions,NEW,87.07
HiringLabSectoralPosting,2025-12-03,US,United States,techsoftware,Software Development,NEW,84.96
HiringLabSectoralPosting,2025-12-04,US,United States,math,Data & Analytics,NEW,76.61
HiringLabSectoralPosting,2025-12-04,US,United States,project,Project Management,NEW,110.97
HiringLabSectoralPosting,2025-12-04,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,81.17
HiringLabSectoralPosting,2025-12-04,US,United States,techinfo,IT Systems & Solutions,NEW,85.38
HiringLabSectoralPosting,2025-12-04,US,United States,techsoftware,Software Development,NEW,82.31
HiringLabSectoralPosting,2025-12-05,US,United States,math,Data & Analytics,NEW,75.1
HiringLabSectoralPosting,2025-12-05,US,United States,project,Project Management,NEW,110.25
HiringLabSectoralPosting,2025-12-05,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,78.78
HiringLabSectoralPosting,2025-12-05,US,United States,techinfo,IT Systems & Solutions,NEW,84.94
HiringLabSectoralPosting,2025-12-05,US,United States,techsoftware,Software Development,NEW,81.46
HiringLabSectoralPosting,2025-12-06,US,United States,math,Data & Analytics,NEW,74.97
HiringLabSectoralPosting,2025-12-06,US,United States,project,Project Management,NEW,110.27
HiringLabSectoralPosting,2025-12-06,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,78.15
HiringLabSectoralPosting,2025-12-06,US,United States,techinfo,IT Systems & Solutions,NEW,85.13
HiringLabSectoralPosting,2025-12-06,US,United States,techsoftware,Software Development,NEW,81.94
HiringLabSectoralPosting,2025-12-07,US,United States,math,Data & Analytics,NEW,74.52
HiringLabSectoralPosting,2025-12-07,US,United States,project,Project Management,NEW,110.7
HiringLabSectoralPosting,2025-12-07,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,77.44
HiringLabSectoralPosting,2025-12-07,US,United States,techinfo,IT Systems & Solutions,NEW,86.91
HiringLabSectoralPosting,2025-12-07,US,United States,techsoftware,Software Development,NEW,82.34
HiringLabSectoralPosting,2025-12-08,US,United States,math,Data & Analytics,NEW,73.69
HiringLabSectoralPosting,2025-12-08,US,United States,project,Project Management,NEW,112.5
HiringLabSectoralPosting,2025-12-08,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,76.82
HiringLabSectoralPosting,2025-12-08,US,United States,techinfo,IT Systems & Solutions,NEW,88.42
HiringLabSectoralPosting,2025-12-08,US,United States,techsoftware,Software Development,NEW,83.35
HiringLabSectoralPosting,2025-12-09,US,United States,math,Data & Analytics,NEW,73.28
HiringLabSectoralPosting,2025-12-09,US,United States,project,Project Management,NEW,113.81
HiringLabSectoralPosting,2025-12-09,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,76.19
HiringLabSectoralPosting,2025-12-09,US,United States,techinfo,IT Systems & Solutions,NEW,90.54
HiringLabSectoralPosting,2025-12-09,US,United States,techsoftware,Software Development,NEW,84.49
HiringLabSectoralPosting,2025-12-10,US,United States,math,Data & Analytics,NEW,73.63
HiringLabSectoralPosting,2025-12-10,US,United States,project,Project Management,NEW,116.51
HiringLabSectoralPosting,2025-12-10,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,75.89
HiringLabSectoralPosting,2025-12-10,US,United States,techinfo,IT Systems & Solutions,NEW,93.1
HiringLabSectoralPosting,2025-12-10,US,United States,techsoftware,Software Development,NEW,88.45
HiringLabSectoralPosting,2025-12-11,US,United States,math,Data & Analytics,NEW,74.75
HiringLabSectoralPosting,2025-12-11,US,United States,project,Project Management,NEW,119.57
HiringLabSectoralPosting,2025-12-11,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,77.97
HiringLabSectoralPosting,2025-12-11,US,United States,techinfo,IT Systems & Solutions,NEW,95.94
HiringLabSectoralPosting,2025-12-11,US,United States,techsoftware,Software Development,NEW,91.65
HiringLabSectoralPosting,2025-12-12,US,United States,math,Data & Analytics,NEW,75.06
HiringLabSectoralPosting,2025-12-12,US,United States,project,Project Management,NEW,120.81
HiringLabSectoralPosting,2025-12-12,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,78.93
HiringLabSectoralPosting,2025-12-12,US,United States,techinfo,IT Systems & Solutions,NEW,96.98
HiringLabSectoralPosting,2025-12-12,US,United States,techsoftware,Software Development,NEW,94.38
HiringLabSectoralPosting,2025-12-13,US,United States,math,Data & Analytics,NEW,74.81
HiringLabSectoralPosting,2025-12-13,US,United States,project,Project Management,NEW,120.26
HiringLabSectoralPosting,2025-12-13,US,United States,techhelp,"IT Infrastructure, Operations & Support",NEW,78.55
